JAR JAR,Iyiiyi wesa die'n here hey!,FALSE
JAR JAR,Oie boie...mesa comen. Mesa comen!,FALSE
JAR JAR,Whoa!!!,FALSE
JAR JAR,Yousa guys bombad!,FALSE
JAR JAR,Ello boyos.  Disa wanna longo trip...hey?,FALSE
JAR JAR,"  Tis opens?...Oooops! Many springs and things come flying
out.",FALSE
JAR JAR,Yoi! Just yoken,FALSE
JAR JAR,Hidoe!,FALSE
JAR JAR,Sorry nomeanen to scare yousa,FALSE
JAR JAR," Mesa Ja Ja Binksss... PADME : I'm Padme I attend Her Highness
You're a Gungan aren't you?  How did you end up here with
us",FALSE
JAR JAR,Obi-Wan sire pleeese no mesa go,FALSE
JAR JAR,Dis sun doen murder tada skin.,FALSE
JAR JAR," Dissen berry berry bad. 
Ooooh...icky...icky...goo.",FALSE
JAR JAR," Noah gain...da beings hereabouts cawazy. Wesa be robbed un
crunched",FALSE
JAR JAR,Why mesa always da one?,FALSE
JAR JAR,Mesa doen nutten,FALSE
JAR JAR,How wude,FALSE
JAR JAR,Ouch-dats muy bigo Oucho. (Gibberish,FALSE
JAR JAR,Dis berry loony Annie. May da guds be kind mesa palo.,FALSE
JAR JAR,Mesa no watch. Dissen ganna be messy,FALSE
JAR JAR,Where's Skywalker?,FALSE
JAR JAR,He musta crash-ud,FALSE
JAR JAR," Da Queens- a bein grossly nice mesa tinks. 
Pitty hot!",FALSE
JAR JAR,Dissen all pitty odd to my,FALSE
JAR JAR,Mesa wonder why da guds invent pain,FALSE
JAR JAR,Wesa goen home!,FALSE
JAR JAR,Mesa Your Highness,FALSE
JAR JAR,Ello! Where das everybody?,FALSE
JAR JAR," Dare-sa nobody dare. All gone. Some kinda fight I tink. Sorry
no Gungas...no Gungas",FALSE
JAR JAR,Dissen it.,FALSE
JAR JAR,Heyo-dalee Captain Tarpals,FALSE
JAR JAR,Dissa bad berry bombad,FALSE
JAR JAR,Wierdind...,FALSE
JAR JAR,I spake,FALSE
JAR JAR,Say what?,FALSE
JAR JAR,Ahhh will...on second taut...no not willy,FALSE
JAR JAR,Wesa goen underwater okeyday?,FALSE
JAR JAR," Tis a long tale buta small part wawdabe
mesa...ooooh...aaaa.....clumsy",FALSE
JAR JAR," What yet? Monstairs out dare! Leak'n in here all'n sink'n and
nooooo power! You nutsen! WHEN YOUSA TINK WESA IN TROUBLE?!!!",FALSE
JAR JAR,Wesa dead yet?? Oie Boie!,FALSE
JAR JAR,No! Too scary,FALSE
JAR JAR," Me no know...mesa day starten pitty okeyday witda brisky morning
munchen. Den boom....getten berry skeered un grabbed dat Jedi and before
mesa knowen it...pow! Mesa here. ...getten berry berry skeered.",FALSE
JAR JAR,Nosir nosir. Mesa hate crunchen. Dat's da last ting mesa wanten,FALSE
JAR JAR,Dissen cozy.,FALSE
JAR JAR,Who mesa,FALSE
JAR JAR,Oh no no no..,FALSE
JAR JAR," Oh boot tis! Tis demunded byda guds. Tis a live debett tis. Mesa
culled Jaja Binkss.",FALSE
JAR JAR,Yousa sav-ed my again hey,FALSE
JAR JAR,Oh! Yousa point is well seen. Dis way! Hurry!,FALSE
JAR JAR,Ahhh...any hep hair would be hot.,FALSE
JAR JAR," Count mesa outta dis! Better dead here den deader in da
core...Yee guds whata mesa sayin?!",FALSE
JAR JAR,Hey ho? Where wesa goen?,FALSE
JAR JAR,Dissen berry good. Hey,FALSE
JAR JAR,I scovered oily back dare. Needen it,FALSE
JAR JAR,Yousa tinken yousa people ganna die,FALSE
JAR JAR,We comen to see da boss.,FALSE
JAR JAR," Iss embarrissing boot... My afrai my've bean banished. My
forgoten der Bosses would do terrible tings to my. Terrible tings if my
goen back dare.",FALSE
JAR JAR,No a mighty no!,FALSE
JAR JAR," No...mesa no tink so. Gungan hiden. When in trouble go to sacred
place. Mackineeks no find them dare",FALSE
JAR JAR,General??! Oh no..,FALSE
JAR JAR,Oooooh...Ouch!,FALSE
JAR JAR," Yo dreamen mesa hopen...br QUI-GON : Just relax the Force will
guide us..",FALSE
JAR JAR,Gungans ganna get pasted too eh,FALSE
JAR JAR,Mure? Mure did you spake??!?,FALSE
JAR JAR," Ooooh maxibig...""da Force""...Wellen dat smells stinkowiff.",FALSE
JAR JAR,Wit no-nutten mula to trade,FALSE
JAR JAR," Gungans do die'n without a fight.... wesa warriors. Wesa gotta
grand army. Dat why you no liken us metinks.",FALSE
JIRA," Gracious my bones are aching...storm's coming on Annie. You'd
better get home quick",FALSE
JIRA," Can I give you a hug
ANAKIN : Sure.",FALSE
JIRA," I'll miss you Annie.. there isn't a kinder boy in the galaxy. You
be careful...",FALSE
ANAKIN,No batta,FALSE
PALPATINE,He is distracted...he is afraid. He will be of no help,FALSE
WALD,Annie Jesko na joka. 9You are such a joke Annie.,FALSE
VALORUM," Welcome Your Highness. It is an honor to finally meet you in
person. I must relay to you how distressed everyone is over the currant
situation. I've called for a special session of the Senate to hear your
position",FALSE
VALORUM," The Chair does not recognize the Senator from the Trade
Federation at this time. Please return to your station.",FALSE
VALORUM,The point...,FALSE
VALORUM," The point is conceded...Section 523A take precedence here. Queen
Amidala of the Naboo will you defer your motion to allow a commission to
explore the validity of your accusations?",FALSE
VALORUM,What?...No!,FALSE
VALORUM,Overruled,FALSE
VALORUM," The Chair recognizes the Senator from the sovereign system of
Naboo.",FALSE
PILOT,I don't see anything,FALSE
LOTT DOD,This is outrageous! I object to the Senator's statements,FALSE
PALPATINE," A surprise to be sure but a welcome one. I promise Your
Majesty if I am elected I will bring democracy back to the Republic. I
will put an end to corruption. The Trade Fedreation will lose its influence
over the bureaucrats and our people will be freed",FALSE
PALPATINE," It's good to be home. Your boldness has saved our people Your
Majesty. It is you who should be congratulated. Together we shall bring
peace and prosperity to the Republic.",FALSE
PALPATINE," If I may say so Your Majesty the Chancellor has little real
power...he is mired down by baseless accusations of corruption. A
manufactured scandal surrounds him. The bureaucrats are in charge now",FALSE
PALPATINE," You must force a new election for Supreme Chancellor...I
promise you there are many who will support us...it is our best chance...
Your Majesty our only chance",FALSE
PALPATINE," Our best choice would be to push for the election of a stronger
Supreme Chancellor. One who will take control of the bureaucrats enforces
the laws and give us justice. You could call for a vote of no confidence
in Chancellor Valorum",FALSE
PALPATINE," I feel confident...our ""situation"" will create a strong
sympaphy vote for us... I will be Chancellor I promise you",FALSE
PALPATINE," Our only other choice would to be to submit a plea to the
courts..",FALSE
PALPATINE," I understand your concern Your Majesty; unfortunately the
Federation has possession of our planet. The law is in their favor",FALSE
PALPATINE," To be realistic Your Highness I'd say we're going to have to
accept Federation control for the time being",FALSE
PALPATINE," Go back!! But Your Majesty be realistic! You would be in
danger. They will force you to sign the treaty",FALSE
OOM-9," If they are down here sir we'll find them. We are moving out of
the swamp and are marching on the cities. We are meeting no resistance",FALSE
OOM-10,I am increasing security at all Naboo detention camps,FALSE
OOM-11,Yes sir!  Take them to Camp Four.,FALSE
MACE WINDU,No. He will not be trained.,FALSE
MACE WINDU,He is too old. There is already too much anger in him,FALSE
MACE WINDU,There is no doubt. The mysterious warrior was a Sith,FALSE
MAS AMEDDA,Order! We shall have order...,FALSE
SHMI," Oh tank you. Thank you so much. I'm sorry if I was abrupt. I'll
never get used to Anakin's surprises",FALSE
SHMI,Anakin don't...,FALSE
SHMI," No Annie's right there is no other way... I may not like it but
he can help you...he was meant to help you",FALSE
SHMI,He knows nothing of greed. He has..,FALSE
SHMI," It's so wonderful Annie. You have brought hope to those who have
none. I'm so very proud of you..",FALSE
SHMI,I love you Annie...now hurry.,FALSE
SHMI,Any attempt to escape..,FALSE
SHMI,The Republic doesn't exist out here...we must survive on our own.,FALSE
SHMI," Now you can make your dreams come true Annie. You're free! (turns
to Qui-Gon) Will you take him with you? Is he to become a Jedi",FALSE
SHMI," You can't stop change any more than you can stop the suns from
setting. Listen to your feelings; Annie you know what's right.",FALSE
SHMI,He was in my life for such a short time.,FALSE
SHMI,What does your heart tell you,FALSE
SHMI,Yes I know.,FALSE
SHMI,Yes..,FALSE
SHMI,Annie! I'm not goiung to tell you again,FALSE
SHMI,Then we will see each other again,FALSE
SHMI,Anakin! Why are they here,FALSE
SHMI,He deserves better than a slave's life,FALSE
SHMI," No matter where you are my love will be with you. Now be brave and
don't look back... don't look back",FALSE
SHMI," Gambling. Everything here revolves around betting on those awful
races",FALSE
SHMI," There was no father that I know of...I carried him I gave him
birth...I can't explain what happened. Can you help him",FALSE
SHMI,Anakin settle down. Watto won't let you..,FALSE
CAPT. PANAKA,They've probably spotted us,FALSE
RUNE,Have you ever encountered a Jedi Knight before sir,FALSE
RUNE,We will not survive this.,FALSE
RUNE,Where are those destroyer droids?!,FALSE
RUNE,It's Queen Amidala herself,FALSE
RUNE,What is going on?,FALSE
RUNE,Do you think she suspects an attack,FALSE
RUNE,That won't be enough sir.,FALSE
RUNE," We should not have made this bargain. What will happen when the Jedi
become aware of these Sith Lords?",FALSE
GENERAL CEEL,Mesa hopen dissa working for da Queen.,FALSE
FANTA,Bug off.,FALSE
NUTE,What?!? What did you say,FALSE
NUTE,They must be dead by now. Blast what's left of them.,FALSE
NUTE,What in blazes is going on down there,FALSE
NUTE,I want destroyer droids up here at once!!,FALSE
NUTE,Close the blast doors!!!,FALSE
NUTE,Impossible!! This is impossible!,FALSE
NUTE,Sir a transmission from the planet,FALSE
NUTE,"  Again you come before me Your highness. The Federation is
pleased",FALSE
NUTE,I was not aware of such a failure,FALSE
NUTE,The invasion is on schedule My Lord,FALSE
NUTE,Ah victory!,FALSE
NUTE," We control all the cities in the North and are searching for any
other settlements..",FALSE
NUTE,Wow a real Astro Droid...how'd you get so lucky,FALSE
NUTE," There are so many of us who want you to stay Annie... You're a
hero",FALSE
NUTE,Well,FALSE
NUTE," When are you going to give up this pointless strike? Your Queen is
lost your people are starving and you Governor are going to die much
sooner than your people I'm afraid. Take him away",FALSE
NUTE," ...we've sent out patrols. We've already located their starship in
the swamp....It won't be long My Lord",FALSE
NUTE," I thought the battle was going to take place far from here...this is
too close",FALSE
NUTE,Better find a new hiding place kid. I'm taking this ship.,FALSE
NUTE," Your little insurrection is at an end Your Highness. Time for you
to sign the treaty...and end this pointless debate in the Senate.",FALSE
NUTE,After her! This one is a decoy!,FALSE
NUTE,Your Queen will not get away with this.,FALSE
NUTE," Sir we're losing power... There is some problem with the main
reactor..",FALSE
NUTE," Yes yes of coarse...ahhh...as you know our blockade is perfectly
legal and we'd be happy to recieve the Ambassador...Happy to.",FALSE
NUTE," Your Highness we would never do anything without the approval of
the Senate. You assume too much",FALSE
NUTE,It's too late now,FALSE
NUTE,No need to report that to him until we have something to report.,FALSE
NUTE," The Naboo and the Federation will forge a treaty that will
legitimize our occupation here. I've been assured it will be ratified by
the Senate",FALSE
NUTE,Yes My Lord. The hologram fades off,FALSE
NUTE,But you don't even know if this thing will run,FALSE
NUTE,"  This is so wizard! I'm sure you'll do it this time
Annie",FALSE
NUTE,Yes my Lord,FALSE
NUTE," We are sending all available troops to meet this army of hers
assembling near the swamp. It appears to be made up of primitives. We do
not expect much resistance",FALSE
NUTE," Don't be absurd. There are too few of you. It won't be long before
hundreds of destroyer droids break in to rescue us.",FALSE
NUTE,Well not exactly but I don't... Seal off the bridge,FALSE
NUTE,At last we're getting results.,FALSE
NUTE,I take it you know the outcome. I wonder why they bother to vote,FALSE
NUTE,Excellent.,FALSE
NUTE,The Queen has great faith the Senate will side with her,FALSE
NUTE," She has disappeared My Lord. One Naboo cruiser got pat the
blockade",FALSE
NUTE,This is getting out of hand...now there are two of them,FALSE
NUTE,What? With this?,FALSE
NUTE,Thank's for every moment you've been here. You're my best friend,FALSE
NUTE," I don't know but we must move quickly to disrupt all communications
down there.",FALSE
NUTE," Now now your Highness. You are not going to like what we have in
store for your people. In time their suffering will persuade you to see
our point of view. Commander.  Process them",FALSE
NUTE,Finish the race of course,FALSE
NUTE," Yes my Lord we have taken over the last pockets of primitive life
forms. We are in complete control of the planet now",FALSE
NUTE,I know nothing about any Ambassadors...you must be mistaken.,FALSE
NUTE,Thank you My Lord.,FALSE
NUTE,My Lord it's impossible to locate the ship. It's out of our range,FALSE
NUTE,Yes my Lord.,FALSE
NUTE,I have your approval to proceed then My Lord,FALSE
OBI-WAN,I have a bad feeling about this,FALSE
OBI-WAN,They have shield generators,FALSE
OBI-WAN,Sorry Master the water fried my weapon.,FALSE
OBI-WAN,Master whats a bongo,FALSE
OBI-WAN,We are short of time Master,FALSE
OBI-WAN,Why were you banished Jar Jar,FALSE
OBI-WAN,.....we're losing power.,FALSE
OBI-WAN,You overdid it.,FALSE
OBI-WAN,That was close,FALSE
OBI-WAN," I'll take care of that. OBI-WAN heads toward the group of
captured pilots.",FALSE
OBI-WAN,Now stay here and keep out of trouble.,FALSE
OBI-WAN," Here Master. Tatooine... It's small out of the way poor... The
Trade Federation has no presence there",FALSE
OBI-WAN,Tahyt's it. Tatooine,FALSE
OBI-WAN,"  The Hyperdrive generator is gone. We will need a new
one.",FALSE
OBI-WAN,This storm's going to slow them down,FALSE
OBI-WAN,It's a trick. Send no reply... Send no transmission of any kind.,FALSE
OBI-WAN,...the Queen is upset...but absolutly no reply was sent,FALSE
OBI-WAN," What if this plan fails Master? We could be stuck here for a
long time",FALSE
OBI-WAN," The boy will not pass the Council's tests Master and you know
it. He is far too old",FALSE
OBI-WAN,It is not disrespect Master it is the truth,FALSE
OBI-WAN,Jar Jar is on his way to the Gungan city Master.,FALSE
OBI-WAN,Do you think the Queen's idea will work,FALSE
OBI-WAN,Master! Master,FALSE
OBI-WAN,He is one with the Force Anakin...You must let go,FALSE
OBI-WAN,Offhand I'd say this mission is past the negotiaion stage.,FALSE
OBI-WAN,It's an invisible army,FALSE
OBI-WAN,Yes Master,FALSE
OBI-WAN," When they find us they will crush us grind us into little
pieces then blast us into oblivion",FALSE
OBI-WAN,Don't worry this has not been our day for warm welcomes.,FALSE
OBI-WAN," Master why do you keep dragging these pathetic life forms along
with us?...Here take over",FALSE
OBI-WAN,Give me the controls.,FALSE
OBI-WAN,Sorry Qui-Gon's right. You'll make things less obvious.,FALSE
OBI-WAN,I fell it also Master.,FALSE
OBI-WAN,"  A few containers of supplies the Queen's wardrobe maybe.
Not enough for you to barter with. Not in the ammounts you're talking
about",FALSE
OBI-WAN,Yes Master,FALSE
OBI-WAN,Why do I sense we've picked up another pathetic life form...,FALSE
OBI-WAN,The war's over...No need for it now,FALSE
OBI-WAN,Qui-Gon believed in him. I believe in Qui-Gon,FALSE
OBI-WAN," It's not about the mission Master it's
somethging...elsewhere...elusive",FALSE
OBI-WAN,They banished you because you're clumsy?,FALSE
OBI-WAN,Power's back.,FALSE
OBI-WAN,Get up here,FALSE
OBI-WAN,What if it is true and the people are dying,FALSE
OBI-WAN,Over there! Fly low!,FALSE
OBI-WAN,What was it,FALSE
OBI-WAN,Don't defy the Council Master..not again,FALSE
OBI-WAN,The boy is dangerous...they all sense it. Why can't you,FALSE
OBI-WAN," I'm...I'm sorry for my behavior Master. It is not my place to
disagree with you about the boy. I am grateful you think I am ready for the
trials.",FALSE
OBI-WAN,More likely they were wiped out,FALSE
OBI-WAN," And there's an even bigger danger. If the Vicroy escapes Your
Highness he will return with another droid army",FALSE
OBI-WAN,No,FALSE
OBI-WAN,I am your Master now. You will become a Jedi I promise.,FALSE
OBI-WAN," You were right about one thing Master. The negotiations were
short.",FALSE
OBI-WAN,What's this,FALSE
OBI-WAN," After those droids take control of the surface they will come
here and take control of you",FALSE
OBI-WAN,What is it?,FALSE
OBI-WAN,Wait a minute..,FALSE
OBI-WAN,Iam ready to face the trials,FALSE
OBI-WAN,A droid control ship,FALSE
OBI-WAN," Master Yoda Igave Qui-Gon my word. I will train Anakin. Without
the approval of the Council if I must",FALSE
OBI-WAN,Master Yoda says I should be mindful of the future..,FALSE
OBI-WAN,It's risky...but there's no alternative,FALSE
OBI-WAN," Master you could be sitting on the Council by now if you would
just follow the code. They will not go along with you this time",FALSE
OBI-WAN,Yes Master..,FALSE
OBI-WAN," You and the Naboo form a symbiont circle. What happens to noe of
you will affect the other. You must understand this",FALSE
OBI-WAN,All right. I've got it,FALSE
OBI-WAN," Yes Master...how do you think the trade viceroy will deal with
the chancellor's demands",FALSE
OBI-WAN,Something must be wrong with the transmission,FALSE
OBI-WAN," Strange. The transmission seems to be in good order but the
reading's off the chart...over twenty thousand",FALSE
OBI-WAN,Even Master Yoda doesn't have a midi-chlorian count that high,FALSE
OBI-WAN,What does it mean,FALSE
DROID GUARD,You're under arrest!,FALSE
OOM-9," My troops are in position to begin searching the swamps for these
rumored underwater villages... they will not stay hidden for long.",FALSE
OWO-1,Not sure exactly what...,FALSE
P-59,Switch to bio...There they are!,FALSE
PADME,I'm glad I met you....ah..,FALSE
PADME," I'm sure Qui-Gon doesn't want to put your son in danger. We will
find another way..",FALSE
PADME," Are you sure about this? Trusting our fate to a boy we hardly know.
The Queen will not approve",FALSE
PADME,I hope you're about finished.,FALSE
PADME,He and Jar Jar left already. They're with Watto at the arena.,FALSE
PADME,You carry all our hopes,FALSE
PADME,Are you all right,FALSE
PADME," You're from a warm planet Annie. Too warm for my taste. Space is
cold",FALSE
PADME," It's beautiful but I don't need this to remember you. Many things
will change when we reach the capital Annie. My caring for you will always
remain",FALSE
PADME,...You miss your mother.,FALSE
PADME,Your Honor...,FALSE
PADME,"  ...I am sorry for my deception but under the
circumstances it has become necessary to protect myself. Although we do not
always agree Your Honor our two great societies have always lived in
peace...until now. The Trade Federation has destroyed all that we have
worked so hard to build. You are in hiding my people are in camps. If we
do not act quickly all will be lost forever...I ask you to help us...no I
beg you to help us.",FALSE
PADME,We are your humble servants...our fate is in your hands.,FALSE
PADME,What is the situation,FALSE
PADME,What do you think Master Jedi,FALSE
PADME," We have a plan which should immobilize the Droid Army. We will send
what pilots we have to knock out the Droid control ship which is orbiting
the planet. If we can get past their rayshields we can sever communication
and their droids will be helpless",FALSE
PADME,Get to your ships!,FALSE
PADME,My guess is the Viceroy is in the throne room.,FALSE
PADME,We don't have time for this Captain,FALSE
PADME,Throw down your weapons. They win this round,FALSE
PADME,Now Viceroy this is the end of your occupation here,FALSE
PADME," Now Viceroy you are going to have to go back to the Senate and
explain all this",FALSE
PADME,We are brave Your Highness,FALSE
PADME,That's all right,FALSE
PADME,....like us. JAR JAR is in a constant state of panic.,FALSE
PADME,What,FALSE
PADME,You're a funny little boy. How do you know so much,FALSE
PADME," I'm sorry. I don't fully understand. This is a
strange world to me.",FALSE
PADME,He's wonderful,FALSE
PADME,He's perfect,FALSE
PADME," I can't believe there is still slavery in the galaxy. The
Republic's anti-slavery laws..",FALSE
PADME," I hope not; I hate fighting. Your mother wants you to come in and
clean up. We have to leave soon. ANAKIN stands up and stretches just as
KITSTER arrives.",FALSE
PADME,Here he comes!,FALSE
PADME,Annie! What are you doing here,FALSE
PADME," I am Queen Amidala  This is my decoy...my
protection...my loyal bodyguard.",FALSE
PADME,Anakin,FALSE
PADME,And that works for you,FALSE
PADME," Our ship was damaged and we're stranded here until we can repair
it",FALSE
PADME,Well I don't approve.,FALSE
PADME,Do what,FALSE
PADME,You Jedi are far too reckless. The Queen..,FALSE
PADME,We owe you everything,FALSE
PADME,He's a friend.,FALSE
PADME," The Queen is...worried. Her people are suffering...dying. She must
convince the Senate to intervene or...I'm not sure what will happen",FALSE
PADME," The battle is a diversion. The Gungans must draw theDroid Army away
from the cities. We can enter the city using the secret passages on the
waterfall side. Once we get to the main entrance Captain Pnaka will create
a diversion so that we can enter the palace and capture the Viceroy.
Without the Viceroy they will be lost and confused.",FALSE
PADME,Captain I said throw down your weapons.,FALSE
PADME,Thank you. This little guy is quite a mess.,FALSE
PADME,I've been trained in defense... I can take care of myself,FALSE
PADME,You're...a slave?,FALSE
PADME,...and our droid Artoo-Detoo,FALSE
PADME,This is going to be dangerous Annie,FALSE
PADME," That is why we must not fail to get to the Viceroy. Everything
depends on it.",FALSE
PADME,Padme Naberrie.,FALSE
PADME,On the outskirts,FALSE
PADME,You've never won a race,FALSE
PADME,You assume too much.,FALSE
PADME," To war I'm afraid. The Queen has had to make the most difficuld
decision of her life. She doesn't believe in fighting Annie. We are a
peaceful people..",FALSE
PADME,These junk dealers must have a weakness of some kind,FALSE
PADME,Not even finished?!,FALSE
PALPATINE," ...How could that be true? I have assurances from the
Chancellor...his Ambassaodrs did arrive. It must be
the...get...negotiate...",FALSE
PALPATINE," It is a great gift to see you alive Your Majesty. May I
present Supreme Chancellor Valorum",FALSE
PALPATINE," There is a question of precedure but I feel confident we can
overcome it...",FALSE
PALPATINE," ...the Republic is not what it once was. The Senate is full of
greedy squabbling delegates who are only looking out for themselves and
their home sytems. There is no interest in the common good...no civility
only politics...its disgusting. I must be frank Your Majesty there is
little chance the Senate will act on the invasion",FALSE
PALPATINE," If the Federation moves to defer the motion...Your Majesty
Ibeg of you to ask for a resolution to end this congressional session",FALSE
PALPATINE," Supreme Chancellor delegates of the Senate. A tragedy has
occured on our peaceful system of Naboo. We have become caugt in a dispute
you're all well aware of which began right here with the taxation of trade
routes and has now engulfed our entire planet in the oppresion of the
Trade Federation.",FALSE
PALPATINE," To state our allegations I present Queen Amidala the recently
elected ruler of Naboo to speak on our behalf.",FALSE
PALPATINE," Enter the bureaucrats the true rulers of the Republic and on
the payroll of the Trade Federation I might add. This is where Chancellor
Valorum's strength will dissapear",FALSE
PALPATINE," You see Your Majaesty the tide is with us...Valorum will be
voted out I assure you and they will elect in a new Chancellor a strong
Chancellor one who will not let our tragedy continue..",FALSE
CAPT. PANAKA,The blockade's gone,FALSE
PK-4," They must be important if the Viceroy sent one of those useless
protocol gearheads to greet them.",FALSE
CAPT. TARPALS," Noah gain Jar Jar. Yousa goen tada Bosses. Yousa in big
dudu this time.",FALSE
CAPT. TARPALS,Binks!! Noah gain,FALSE
CAPTAIN,Yes sir.,FALSE
CAPT. PANAKA," Your Highness Tatooine is very dangerous. It's controlled
by an alliance of gangs called the Hutts. I do not agree with the Jedi on
this",FALSE
QUI-GON,Captain.,FALSE
QUI-GON,Destroyer droids,FALSE
QUI-GON,Battle droids,FALSE
QUI-GON,Are you brainless? You almost got us killed,FALSE
QUI-GON,I have no time for this now..,FALSE
QUI-GON,Stay down!,FALSE
QUI-GON,You forgot to turn your power off again didn't you?,FALSE
QUI-GON,"  It won't take long to recharge but this is a lesson I
hope you've learned my young Padawan",FALSE
QUI-GON,A city!  Can you take us there,FALSE
QUI-GON,You hear that?,FALSE
QUI-GON,"  That's the sound of a thousand terrible things heading
this way..",FALSE
QUI-GON,Much farther,FALSE
QUI-GON,What is to become of Jar Jar Binks here,FALSE
QUI-GON," We need a navigator to get us through the planet's core. I have
saved Jar Jar Binks' life. He owes me what you call a ""life.debt.",FALSE
QUI-GON,Your gods demand that his life belongs to me now,FALSE
QUI-GON,Full speed ahead.,FALSE
QUI-GON,There's always a bigger fish.,FALSE
QUI-GON,Stay calm. We're not in trouble yet,FALSE
QUI-GON,Head for that outcropping.,FALSE
QUI-GON,Come on...,FALSE
QUI-GON,Come on Jar Jar,FALSE
QUI-GON," Your Highness we are the Ambassadors for the Supreme
Chancellor",FALSE
QUI-GON," Yor Highness we are heading for a remote planet called Tatooine.
It is a system far beyond the reach of the Trade Federation. There we will
be able to make needed repairs then travel on to Coruscant",FALSE
QUI-GON," Don't let them send ant transmissions. Be wary...I sense a
disturbance in the Force",FALSE
QUI-GON," ...moisture farms for the most part but also a few indigenous
tribes and scavengers. The few spaceports like this one are havens for
those who do not wish to be found..",FALSE
QUI-GON,We'll try one of the smaller dealers.,FALSE
QUI-GON,Don't touch anything.,FALSE
QUI-GON," ...Obi-Wan you're sure there isn't anything of value left on
board",FALSE
QUI-GON,Your son was kind enough to offer us shelter,FALSE
QUI-GON,I have enough food for a meal,FALSE
QUI-GON,They have Podracing on Malastare. Very fast very dangerous,FALSE
QUI-GON,Don't do that again.,FALSE
QUI-GON,Perhaps I killed a Jedi and stole it from him,FALSE
QUI-GON," I can see there's no fooling you... You mustn't
let anyone know about us...we're on our way to Coruscant the central
system in the Republic on a very important mission and it must be kept
secret",FALSE
QUI-GON,Either way you win,FALSE
QUI-GON," You should be proud of your son. He gives without any thought of
reward",FALSE
QUI-GON," I think it's time we found out. Use this power charge. ANAKIN :
Yes sir!!",FALSE
QUI-GON,Sit still Annie. Let me clean this cut,FALSE
QUI-GON,There good as new...,FALSE
QUI-GON,Obi-Wan..,FALSE
QUI-GON,For the fastest Pod ever built?!,FALSE
QUI-GON,Both or no bet,FALSE
QUI-GON,I'll tell you later.,FALSE
QUI-GON," Are you all set Annie?  Remember concentrate on
the moment. Feel. Don't think. Trust your instincts.  May the
Force be with you.",FALSE
QUI-GON," Whenever you gamble my freind eventually you'll lose. Bring the
parts to the main hanger. I'll come by your shop later so you can release
the boy",FALSE
QUI-GON," Padme. Jar Jar let's go we've got to get these parts back to
the ship.",FALSE
QUI-GON,I'll return the eopies by midday.,FALSE
QUI-GON," Start getting this hyperdrive generator installed. I'm going
back...some unfinished business. I won't be long",FALSE
QUI-GON,What's this,FALSE
QUI-GON,These are yours. We sold the Pod,FALSE
QUI-GON," Anakin training to be a Jedi will not be a easy challenge. And
if you succeed it will be a hard life",FALSE
QUI-GON,Anakin drop!,FALSE
QUI-GON,Annie get to the ship! Take off! Go! Go!,FALSE
QUI-GON,We will be patient. Anakin Skywalker meet Obi-Wan Kenobi,FALSE
QUI-GON," Let's hope this hyperdrive works and Watto didn't get the last
laugh.",FALSE
QUI-GON," I must speak with the Jei Council immediately Your Honor. The
situation has become more complicated.",FALSE
QUI-GON,...my only conclusion can be that it was a Sith Lord,FALSE
QUI-GON,No??!!,FALSE
QUI-GON," Headstrong....and he has much to learn about the living Force
but he is capabe. There is little more he will learn from me",FALSE
QUI-GON,"  Your Highness it is our pleasure to continue to serve
and protect you",FALSE
QUI-GON,Good.,FALSE
QUI-GON," You have been a good apprentice. You are much wiser than Iam
Obi-Wan. I foresee you will become a great Jedi Knight.",FALSE
QUI-GON," Once we get inside Annie you find a safe placeto hide and stay
there",FALSE
QUI-GON,I agree.,FALSE
QUI-GON,We'' handle this...,FALSE
QUI-GON,Tell them we wish to board at once,FALSE
QUI-GON,I don't sense anything,FALSE
QUI-GON,It's a standoff! Let's go!,FALSE
QUI-GON,Let go!,FALSE
QUI-GON,That wont be necessary,FALSE
QUI-GON,That droid army is about to attack the Naboo. We must warn them,FALSE
QUI-GON,A transport I hope.,FALSE
QUI-GON,Thank you my friend,FALSE
QUI-GON," We'll need a navigator to get us through the planet's core. This
Gungan my be of help.",FALSE
QUI-GON,Relax.,FALSE
QUI-GON,Get this thing started,FALSE
QUI-GON,Do you have transports,FALSE
QUI-GON," That won't be a problem.  Your Highness under the
circumstances Isuggest you come to Coruscant with us",FALSE
QUI-GON," I'm Ambassador for the Supreme Chancellor and I'm taking those
people to Coruscant",FALSE
QUI-GON,We'll have to land somewhere to refuel and repair the ship.,FALSE
QUI-GON," No more commands from Her Highness today Captain. This spaceport
is not going to be pleasant..",FALSE
QUI-GON,I need parts for a J-type 327 Nubian,FALSE
QUI-GON,I have 2 Republic dataries,FALSE
QUI-GON,Not likely. We have nothing of value that's our problem.,FALSE
QUI-GON,It sounds like bait to establish a connection trace,FALSE
QUI-GON,You must have Jedi reflexes if you race Pods.,FALSE
QUI-GON,What,FALSE
QUI-GON," Your mother's right. Is there anyone friendly to the Republic who
might be able to help us?",FALSE
QUI-GON,The Queen does not need to know,FALSE
QUI-GON,My ship will be the entry fee.,FALSE
QUI-GON,It's in good order except for the parts we need,FALSE
QUI-GON,"  A ship without a power supply will not get us anywhere and
there is something about this boy...",FALSE
QUI-GON,Checking your blood for infections,FALSE
QUI-GON," Patienc my blue friend. You'll have your winnings before the
suns set and we'll be far away from here",FALSE
QUI-GON,Why,FALSE
